Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
13400                    20.879126871095764       60799558                 68.38673547559225        17.310364583333374       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.756820784              0.05                     15.18987962814342        2e-05                    0.42783878616204385      4e-06                    0.1953125                -0.24912897              2.0223453                0.38356482041509526      1.0                      0.9881784539473685       1e-05                    481418                   0.338985203128112        0.6844850966804906       0.5942885726690292       0.3844473101198673       0.007060918123706392     
13600                    21.26320091360145        61776107                 66.74190963218848        17.149375000000052       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.7529146                0.05                     9.246858503032279        2e-05                    0.42827769658087117      4e-06                    0.21361019736842107      -3.4039948               9.781465                 0.3843129857590324       1.0                      0.9874588815789473       1e-05                    489148                   0.33885369332213156      0.6837696558550784       0.5843527242541313       0.3871843349188566       0.007171940597656527     
13800                    21.63269376370642        62758427                 63.34883458459903        17.14864583333339        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.748985424              0.049999999999999996     15.64585768549066        2e-05                    0.4343695709677904       4e-06                    0.21504934210526316      0.82017606               1.645626                 0.3844107891383924       1.0                      0.9883840460526315       1e-05                    496918                   0.33989707890309784      0.6791384973024067       0.5873840395361185       0.38191318698227406      0.0071566012736998105    
14000                    22.003045786420504       63732433                 70.34485505117595        17.148020833333387       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.74508984               0.05                     9.277015358993882        2e-05                    0.41489076531051017      4e-06                    0.24095394736842105      0.52996373               4.142389                 0.3867254822682112       1.0                      0.98828125               1e-05                    504623                   0.34240858065776336      0.6686188441056471       0.6105418913066387       0.37907631509006023      0.007165803597905697     
14200                    22.367171723908847       64707494                 65.21898191021884        17.15177083333339        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.741189008              0.05                     5.97814600277496         2e-05                    0.4325659243193896       4e-06                    0.22985197368421054      -0.20080067              2.4926634                0.38290559304387944      1.0                      0.9888980263157895       1e-05                    512340                   0.3387512658771716       0.6840849142325551       0.5952255800366402       0.38638988323509693      0.007206559671383155     
14400                    22.724223296112484       65679148                 66.04946875300574        17.211354166666716       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.7373018520000001       0.05                     9.255804526723093        2e-05                    0.4352419077315264       4e-06                    0.2204861111111111       2.4614441                5.4536467                0.38417295024201675      1.0                      0.9895481418918919       1e-05                    520025                   0.33969889138195963      0.6796561060725033       0.5725436229258776       0.4010374788194895       0.007253548331760071     
14600                    23.079570611980227       66652908                 66.35568508193325        17.087552083333392       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.733408116              0.05                     18.582560535799715       2e-05                    0.4380909773055464       4e-06                    0.25                     0.87790304               3.5534098                0.3866237371395796       1.0                      0.9892828525641026       1e-05                    527732                   0.3416295372522794       0.6710698329485381       0.60460733063519         0.3815205655992031       0.007313053768414717     
14800                    23.43234269062678        67627971                 63.19172887022714        17.33489583333337        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.729507936              0.05                     12.078459271788596       2e-05                    0.42348670014180245      4e-06                    0.1767578125             1.0197188                3.8571599                0.3857106887377225       1.0                      0.9880809294871795       1e-05                    535450                   0.34124005452180517      0.6725829534041576       0.6453658863902092       0.36513087153434753      0.007344831736424031     
15000                    23.776709753870964       68601093                 67.70492496009948        17.161458333333385       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.725614752              0.05                     5.172550362093668        2e-05                    0.4333257582528811       4e-06                    0.1729029605263158       1.8714427                7.39152                  0.38756378857713         1.0                      0.9896175986842105       1e-05                    543149                   0.3420359492301941       0.6691134195578725       0.6136596947908401       0.37488972395658493      0.007428987539912525     
15200                    24.114509749743675       69578220                 64.14344684086242        17.405520833333362       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.7217068                0.049999999999999996     12.874900357111503       2e-05                    0.4374263048368065       4e-06                    0.18955592105263158      0.597433                 2.0672026                0.3893436025350522       1.0                      0.9890825320512822       1e-05                    550887                   0.34240068533481693      0.6676020194322635       0.6394191756844521       0.38355611450970173      0.007501562340901448     
15400                    24.45801592376497        70554720                 65.88877269205736        17.12520833333339        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.717800432              0.049999999999999996     8.157104249651494        2e-05                    0.4334836831120284       4e-06                    0.19675164473684212      0.18964693               2.2010314                0.3910944195170151       1.0                      0.9894120065789473       1e-05                    558617                   0.344482233649806        0.6580900079325626       0.6470505818724632       0.3659219890832901       0.007580786894418691     
15600                    24.78625360104773        71529753                 68.13460001771531        17.291250000000048       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.713901264              0.05                     6.990632311441004        2e-05                    0.4229026225395501       4e-06                    0.1943359375             0.37428308               1.541743                 0.3900436416268349       1.0                      0.98857421875            1e-05                    566338                   0.34361385107040404      0.6625303655862808       0.6207648031413555       0.3892807886004448       0.0075671048369258635    
15800                    25.115153700709342       72509146                 64.74857178890377        17.32796875000004        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.709982492              0.05                     6.920049897002938        2e-05                    0.4049353583862907       4e-06                    0.14720394736842107      0.65113825               1.4952959                0.3901516450078864       1.0                      0.9893092105263158       1e-05                    574086                   0.3430174996978358       0.6653325463596143       0.6093351449817419       0.37284170277416706      0.007642858269575395     
16000                    25.43296777261628        73479505                 65.86155159933072        16.954270833333403       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.706100948              0.05                     6.710389686650352        2e-05                    0.42403415762084096      4e-06                    0.18092105263157895      1.1701722                2.9053798                0.3941362672730496       1.0                      0.9899259868421053       1e-05                    581767                   0.3456458684645201       0.6524404444192584       0.6272290218621492       0.3700822666287422       0.007697416959624542     
16200                    25.754034185144636       74453255                 63.899467889720945       16.942447916666726       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.702205624              0.05                     6.060769385140803        2e-05                    0.42530207004812026      4e-06                    0.1818576388888889       0.44528952               1.4334552                0.39534848284076995      1.0                      0.9880701013513513       1e-05                    589475                   0.3456336904216457       0.6548459948720159       0.6590648964047432       0.38511985912919044      0.007719009057492823     
16400                    26.104940711127387       75428360                 69.63721583736243        17.166822916666717       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.698306004              0.05                     9.006125154022715        2e-05                    0.43254249121405575      4e-06                    0.1949013157894737       -1.0319618               4.38754                  0.39564100692146703      1.0                      0.9867393092105263       1e-05                    597186                   0.34794591131963226      0.6444553168196427       0.659503635019064        0.37059933692216873      0.007697738707065582     
16600                    26.45276255203618        76403535                 65.10126752361317        17.330729166666707       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.69440438               0.05                     15.71596838114783        2e-05                    0.433832839390056        4e-06                    0.1814236111111111       0.97350556               1.9877851                0.3969554578935778       1.0                      0.9881756756756757       1e-05                    604909                   0.34783194838343445      0.6440746687554024       0.6768087223172188       0.37611905485391617      0.007785639549429353     
16800                    26.82513333896796        77376291                 64.34756113410333        17.303125000000044       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6905135440000001       0.05                     16.258038248376625       2e-05                    0.43052803024061415      4e-06                    0.1811266447368421       0.73907214               1.3363521                0.39534853439073303      1.0                      0.9897592905405406       1e-05                    612606                   0.34810837539466655      0.6419493378819645       0.6460049487650394       0.3752447795122862       0.007725837111875818     
17000                    27.186439764698346       78347792                 71.03704239846085        17.324166666666702       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6866289720000001       0.05                     16.02866275971755        2e-05                    0.4265495379921049       4e-06                    0.196875                 0.24489656               1.762707                 0.3966884672641754       1.0                      0.9888671875             1e-05                    620284                   0.34729195237159727      0.6471439868211746       0.642964992672205        0.38737841323018074      0.007804002286866308     
17200                    27.561088344918357       79322905                 60.807020848433694       17.328489583333376       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.682726916              0.05                     4.3762489870552805       2e-05                    0.4238168579629726       4e-06                    0.1796875                -0.5583231               3.0557063                0.39973074197769165      1.0                      0.9889146959459459       1e-05                    628006                   0.34906269569654724      0.639170443689501        0.6987866833806038       0.3680297527462244       0.007881102882124283     
17400                    27.94309068693055        80294107                 65.89594387834032        17.384479166666697       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.67884366               0.05                     14.1335238231346         2e-05                    0.41743290922604503      4e-06                    0.1671875                0.24945387               2.449677                 0.3989942878484726       1.0                      0.9904296874999999       1e-05                    635694                   0.3485728189349174       0.6401652961969375       0.6632363088428974       0.3882433567196131       0.007943221554160117     
17600                    28.30677741666635        81267018                 66.67889659718949        17.37348958333337        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.674950884              0.05                     6.459216491907442        2e-05                    0.43226031081652955      4e-06                    0.20291940789473684      -2.2592099               3.7500257                0.400842779561093        1.0                      0.987047697368421        1e-05                    643402                   0.3488144827516455       0.6410897876086987       0.6761696822941303       0.36735312826931477      0.007976406646010122     
17800                    28.671127771867646       82238241                 65.88500840635228        17.158802083333384       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6710665                0.05                     12.535022739271977       2e-05                    0.4292140825602569       4e-06                    0.17064144736842107      0.6001052                1.7515446                0.40132667620976764      1.0                      0.9886818910256411       1e-05                    651087                   0.3494277947988266       0.6381439551329001       0.6427857279777527       0.37073343619704247      0.008055698986236867     
18000                    29.043073963258003       83213434                 68.19231256875165        17.417552083333362       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6671657559999999       0.05                     3.0447914619979106       2e-05                    0.42728476540038457      4e-06                    0.22162828947368418      0.22212276               1.7478724                0.40043912942592913      1.0                      0.9888822115384616       1e-05                    658798                   0.34888587395350135      0.6398195333969898       0.6769062411040068       0.3835092391818762       0.008049155657108013     
18200                    29.39815398136775        84185326                 61.51116718079813        17.240989583333374       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.663277624              0.05                     3.931053935942289        2e-05                    0.42487385795500715      4e-06                    0.17722039473684212      0.22342493               3.840208                 0.40358042072605443      1.0                      0.9875422297297298       1e-05                    666493                   0.35111481756777374      0.6307332419060372       0.6613612696528435       0.3934008963406086       0.00802739563624601      
18400                    29.75573657658365        85160037                 67.82745754639438        17.090989583333393       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.659380312              0.05                     12.761462204530837       2e-05                    0.43193428791128097      4e-06                    0.1978515625             -4.845855                12.889878                0.4042608678340912       1.0                      0.9876953125000001       1e-05                    674208                   0.35109292566776273      0.6305020034313202       0.6657513808459044       0.38740572705864906      0.008141786511987447     
18600                    30.11136049118307        86137931                 66.03207951910784        17.129947916666715       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.655467964              0.05                     1.6445004235021772       2e-05                    0.426283830916509        4e-06                    0.1697265625             0.45606622               1.5760498                0.4073060628695366       1.0                      0.989082532051282        1e-05                    681950                   0.3520775819436097       0.6251173569605901       0.6784125231206417       0.38424138352274895      0.008231586036391748     
18800                    30.46959892557727        87107777                 67.44127204122837        17.181197916666722       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6515875760000001       0.05                     7.6907767297111835       2e-05                    0.4253019417979215       4e-06                    0.1554276315789474       -0.7599358               1.0717924                0.40754988225730693      1.0                      0.9874366554054054       1e-05                    689630                   0.35199213672328644      0.6274105568189878       0.6942765638232231       0.3718209620565176       0.008155633619910962     
19000                    30.831274412340587       88079277                 69.0463993805212         17.400885416666696       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.647702732              0.05                     8.665812252555043        2e-05                    0.41907485672272743      4e-06                    0.185546875              0.09781798               2.555444                 0.4046074534073854       1.0                      0.9896834935897436       1e-05                    697318                   0.35018305595104515      0.6342172225316366       0.6765130199491978       0.37309926375746727      0.008209763047022697     
19200                    31.186736259592905       89052730                 64.65423789966485        17.24286458333338        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.64380868               0.05                     3.221701959638219        2e-05                    0.4380804655191145       4e-06                    0.15912828947368424      0.39015818               1.8331751                0.40897457263408565      1.0                      0.9898838141025641       1e-05                    705021                   0.35444324597334254      0.614260285328596        0.701522208750248        0.3793826885521412       0.008256781846284866     
19400                    31.550341341164376       90032465                 65.66813880243282        17.214739583333376       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.639888812              0.05                     10.970285074883385       2e-05                    0.4243558099689452       4e-06                    0.19716282894736842      0.38623652               2.5106204                0.40726085933479106      1.0                      0.9902871621621621       1e-05                    712769                   0.35269780900027303      0.6218222637434263       0.6878207623958588       0.3911508470773697       0.008319123773961453     
19600                    31.910249529480936       91004194                 67.24683941648796        17.355781250000035       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.63600256               0.05                     2.940272512012406        2e-05                    0.4263918451768787       4e-06                    0.20538651315789475      0.056579344              2.912514                 0.40926411591078105      1.0                      0.989000822368421        1e-05                    720461                   0.3541932702064514       0.6166583989795886       0.7001549005508423       0.36259668320417404      0.0083420352618161       
19800                    32.272874290148415       91975829                 68.41214865174624        17.213697916666717       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.632116288              0.05                     4.08571512614818         2e-05                    0.4168915997112268       4e-06                    0.18379934210526316      -2.8042061               3.5708401                0.4086801745952704       1.0                      0.989082532051282        1e-05                    728157                   0.3532928365927476       0.619849104147691        0.6953481063246727       0.36622899398207664      0.008317960999332942     
20000                    32.630677373078136       92949505                 61.30457598040743        17.080260416666732       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.628221148              0.05                     2.99436122639791         2e-05                    0.42582011428710664      4e-06                    0.20435855263157893      0.9288041                2.4859087                0.40803040328778717      1.0                      0.990234375              1e-05                    735871                   0.3534207077402818       0.6189175812821639       0.6510788276791573       0.38665661215782166      0.008307073069246192     
20200                    33.01321233133475        93921507                 63.53330540985455        17.35770833333337        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.624333444              0.05                     5.377934612162216        2e-05                    0.4234491809222259       4e-06                    0.1694078947368421       0.41230354               4.656876                 0.411030969558618        1.0                      0.9884815705128205       1e-05                    743569                   0.35545997130565155      0.6114890086345184       0.7036676742136478       0.3991539292037487       0.008241181906599265     
20400                    33.373251202305156       94891278                 64.28879033193141        17.250572916666712       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.620454692              0.05                     7.540321206022053        2e-05                    0.4359095012769103       4e-06                    0.1833984375             0.1748265                0.80562246               0.4117505703216944       1.0                      0.9876802884615384       1e-05                    751246                   0.35650801811462796      0.6074955280010517       0.7122151553630829       0.37758594378829         0.008226950055895708     
20600                    33.70490316397614        95860084                 66.20027582836718        17.345468750000038       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.6165793479999999       0.05                     6.643545199920864        2e-05                    0.41606987189305455      4e-06                    0.19428453947368424      -3.6297882               10.599455                0.41049924416419786      1.0                      0.9900841346153847       1e-05                    758916                   0.35448383062313765      0.6145635231947287       0.7127170562744141       0.3663115259259939       0.008311480809098635     
20800                    34.027915001644025       96829164                 64.03446655291465        17.4079166666667         0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.612702324              0.05                     3.9348524503998066       2e-05                    0.42711397044752775      4e-06                    0.17269736842105263      -0.25572455              2.4679606                0.4129483637056852       1.0                      0.9874588815789473       1e-05                    766590                   0.356598741129825        0.6072015229024386       0.7208184897899628       0.3834068700671196       0.008408216906613426     
21000                    34.35572670307425        97798903                 66.2784421014332         17.362968750000036       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.608823316              0.05                     2.6926875598728657       2e-05                    0.427325267834883        4e-06                    0.15049342105263158      -0.058621094             0.94786847               0.41226740785547206      1.0                      0.9889146959459459       1e-05                    774270                   0.3560956700428112       0.6080521602888365       0.7046851441264153       0.38185795582830906      0.00841506283629585      
21200                    34.702659216655626       98771024                 68.70564018833956        17.25515625000005        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.60493544               0.05                     7.451527014644326        2e-05                    0.4135963375631132       4e-06                    0.18667763157894735      -0.2921936               1.2835969                0.413338581720988        1.0                      0.9895833333333334       1e-05                    781968                   0.35675461017168486      0.6048057201581124       0.7323991321027279       0.3789728805422783       0.008354988808815297     
21400                    35.031602190931636       99743874                 72.406475804456          17.308177083333376       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.601043972              0.05                     7.862584139024349        2e-05                    0.420117724882929        4e-06                    0.20476973684210525      1.0948969                1.8403825                0.4138008249111665       1.0                      0.9895833333333334       1e-05                    789669                   0.3567372591067583       0.6047833607747004       0.7207586988806725       0.3855363503098488       0.00839727863860436      
21600                    35.35557192299101        100716608                68.84465753652182        17.32572916666671        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.597152796              0.05                     10.945472980800428       2e-05                    0.4247725796150534       4e-06                    0.1595394736842105       0.36096078               1.5785438                0.41324570931886373      1.0                      0.9893092105263158       1e-05                    797366                   0.35712650261427226      0.6033284852379247       0.7160576693713665       0.3853828776627779       0.00841734014255436      
21800                    35.683444707062506       101684615                65.50834812638766        17.240572916666714       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5932806                0.05                     6.245433502487446        2e-05                    0.42492631592444685      4e-06                    0.18914473684210525      0.66162324               1.5524014                0.4157062972846784       1.0                      0.9891036184210527       1e-05                    805025                   0.35851957452924627      0.5976444388690748       0.7304020673036575       0.3649977259337902       0.0085059419568432       
22000                    36.01238069434961        102650771                65.68322820130159        17.242135416666716       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.589415868              0.05                     3.0198144940169236       2e-05                    0.4107607606504308       4e-06                    0.19901315789473684      0.0631261                2.3782                   0.41336755689821747      1.0                      0.9888980263157895       1e-05                    812672                   0.35585553395120717      0.6093377188632363       0.7110957428812981       0.38782121054828167      0.008458508178591728     
22200                    36.32952147887813        103620896                65.0088254402201         17.113697916666723       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5855351599999999       0.05                     1.8370439723428142       2e-05                    0.43198677882748215      4e-06                    0.19510690789473684      -0.2493467               0.68437165               0.4157823098672403       1.0                      0.9878589527027026       1e-05                    820343                   0.35775752164222097      0.6004245732281659       0.7363157831132412       0.37085036002099514      0.008518471558754508     
22400                    36.6447180731429         104589469                63.8349354998303         17.30317708333338        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5816615439999999       0.05                     3.1880111743107835       2e-05                    0.42005358494230005      4e-06                    0.22820723684210525      0.267289                 1.5927333                0.41488019729915415      1.0                      0.9904399671052632       1e-05                    828017                   0.35821624492344106      0.5980728550961143       0.7441877536475658       0.3669009208679199       0.008423334526780405     
22600                    36.956538622114394       105556130                65.69243713057482        17.373020833333367       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5777946359999999       0.05                     17.90374307363833        2e-05                    0.4250787506860338       4e-06                    0.16858552631578946      0.42670897               2.3991745                0.4163602323908555       1.0                      0.9883840460526316       1e-05                    835665                   0.3582742418113508       0.5990382338825025       0.7136617600917816       0.39117034524679184      0.00842864394776131      
22800                    37.29912359237671        106523568                66.57001546052456        17.162343750000055       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.573925232              0.05                     1.4661339173632624       2e-05                    0.4224756248295307       4e-06                    0.1572779605263158       -1.2257744               2.7229147                0.41770173953129697      1.0                      0.9884815705128205       1e-05                    843319                   0.3597973875510387       0.5927560023772411       0.7330582588911057       0.39384519681334496      0.008504021435211867     
23000                    37.65742065522406        107493898                66.44450569524724        17.257291666666717       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.570043188              0.05                     2.215405886992812        2e-05                    0.42789934188323586      4e-06                    0.18770559210526316      0.35485217               1.1363791                0.41699781127878144      1.0                      0.9888091216216216       1e-05                    851004                   0.36001987070650665      0.5899258916442458       0.7295662388205528       0.38726519607007504      0.008487845443793244     
23200                    38.03136489166154        108463375                67.61730920797771        17.190260416666725       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.566165212              0.05                     11.535144556607856       2e-05                    0.4096160263901478       4e-06                    0.16036184210526316      -2.2011683               12.201896                0.41909460119298986      1.0                      0.987331081081081        1e-05                    858680                   0.3602307148881861       0.5915505370578251       0.7070274539291859       0.38510674983263016      0.008486706864189456     
23400                    38.40291245215469        109429054                68.1775285411521         17.37833333333337        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.562303212              0.05                     4.404545858036727        2e-05                    0.42903407599384846      4e-06                    0.17495888157894735      0.41606957               2.1884587                0.4183375411912015       1.0                      0.9906455592105263       1e-05                    866327                   0.3597278861623061       0.5916032508799904       0.7376329265534878       0.38509393483400345      0.008545022898990857     
23600                    38.769005393981935       110398365                67.5501358641437         17.15796875000006        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.558425952              0.05                     2.8872671953010323       2e-05                    0.4182991599664092       4e-06                    0.1548108552631579       0.20697425               1.5531417                0.42149382672811814      1.0                      0.989720394736842        1e-05                    873993                   0.3613807935463755       0.5838878154754639       0.7409203574061394       0.39747629687190056      0.008584851840216862     
23800                    39.13516046265761        111365860                64.60217497510075        17.19151041666672        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5545551040000001       0.05                     7.302728582535766        2e-05                    0.43018456864067256      4e-06                    0.1909722222222222       -0.02427062              1.0546067                0.41667354267996715      1.0                      0.9907094594594594       1e-05                    881657                   0.35789228130031275      0.5990216216525516       0.731693658977747        0.38004113361239433      0.008560491876827704     
24000                    39.50436274561617        112333413                64.46713266174116        17.24093750000005        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.550685356              0.05                     9.065852474715367        2e-05                    0.42686046723668514      4e-06                    0.21361019736842107      -3.6019006               11.354116                0.4185361187709005       1.0                      0.9893092105263158       1e-05                    889313                   0.35907230094859477      0.594889433760392        0.709127388894558        0.3934358172118664       0.00851872656494379      
24200                    39.879748539394804       113301568                65.92938568538801        17.449479166666695       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.546813692              0.05                     5.945611111121252        2e-05                    0.4244694493710995       4e-06                    0.1640625                -0.13494062              1.2017635                0.4200216470620571       1.0                      0.9894831730769231       1e-05                    896974                   0.36100265307304186      0.5859146790626721       0.7374682128429413       0.37196505069732666      0.008573949814606935     
24400                    40.24834287352032        114268797                63.46552178505016        17.227447916666716       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5429425720000001       0.05                     16.501674293954338       2e-05                    0.4183063830455972       4e-06                    0.166015625              0.84405017               1.6127642                0.41989377226148333      1.0                      0.9896205357142858       1e-05                    904630                   0.36037980999265395      0.5892066274370467       0.719153992831707        0.3993518389761448       0.008566184182252202     
24600                    40.61761927227179        115237386                68.2118275370065         17.28848958333338        0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.539070376              0.05                     2.468468568334356        2e-05                    0.40847907336428757      4e-06                    0.1669921875             -1.353436                3.409301                 0.4201890719242585       1.0                      0.9887820512820513       1e-05                    912287                   0.3616345784603021       0.5834340498997614       0.7635888606309891       0.3687947615981102       0.008540010079741478     
24800                    40.988942643006645       116206736                61.82766224574799        17.185364583333385       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.5351918                0.05                     9.005335818584028        2e-05                    0.41214612307713216      4e-06                    0.1850328947368421       -4.784341                10.466928                0.42302036768681295      1.0                      0.9864864864864864       1e-05                    919957                   0.3609203293516829       0.5888990163803101       0.734786931425333        0.4031644221395254       0.008625503579104268     
25000                    41.36202706224388        117173778                66.92960028958377        17.277343750000043       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.53132452               0.05                     2.0561341249236933       2e-05                    0.42345247447098555      4e-06                    0.19037828947368424      0.9779389                2.1352866                0.42333123317131627      1.0                      0.9895833333333333       1e-05                    927611                   0.3627651364375384       0.5786770857297456       0.7677686735987663       0.3873573802411556       0.008592215724862538     
25200                    41.74316830429766        118139089                66.28759611527286        17.217135416666714       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.527463408              0.05                     8.26040389481932         2e-05                    0.414610714232549        4e-06                    0.2056640625             0.899126                 2.3269327                0.4213750759760539       1.0                      0.9892828525641026       1e-05                    935254                   0.3628105261386969       0.5788389169252836       0.7531847357749939       0.38732367753982544      0.008551550694765188     
25400                    42.115424282948176       119105468                65.77126715115017        17.428177083333363       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.523596748              0.05                     1.7106188032258716       2e-05                    0.42166574733952683      4e-06                    0.1890190972222222       0.19375591               2.4295413                0.4227144186561172       1.0                      0.9880701013513513       1e-05                    942900                   0.3614807853827605       0.5861960520615449       0.7171901986002922       0.4032274875789881       0.00862478308782384      
25600                    42.48776264468829        120071770                65.11735294933756        17.384843750000037       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.519732128              0.05                     5.80432263482362         2e-05                    0.431985058282551        4e-06                    0.17783717105263158      0.76032406               1.1721684                0.4228106062663229       1.0                      0.9894120065789473       1e-05                    950545                   0.3625585546619014       0.579741286604028        0.769895501434803        0.37764886394143105      0.008595882865943406     
25800                    42.85778570817577        121037911                69.39985163687243        17.242135416666706       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.515868572              0.05                     2.717893857182935        2e-05                    0.4226380998734385       4e-06                    0.16679687499999998      0.5768568                1.3265735                0.4194519549608231       1.0                      0.9896484375             1e-05                    958189                   0.36127929836511613      0.5847700208425521       0.7427568845450878       0.4089104998856783       0.008586798002943395     
26000                    43.22689037779967        122002656                66.47401954979145        17.136406250000064       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.512008692              0.05                     2.091383789420912        2e-05                    0.4253395465937884       4e-06                    0.1675575657894737       -0.14380552              0.75198627               0.419635219009299        1.0                      0.9893092105263157       1e-05                    965830                   0.36129279669962433      0.585740581939095        0.7490215599536896       0.38215830735862255      0.008578582225661529     
26200                    43.59120227171315        122969365                65.6791741073383         17.287760416666714       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.50814196               0.05                     10.067994218270638       2e-05                    0.4109721006335396       4e-06                    0.19305098684210525      0.27790233               1.0680082                0.42419912940577453      1.0                      0.9878700657894737       1e-05                    973481                   0.36327988379880005      0.5776750131657249       0.7424906305968761       0.39582446962594986      0.00863791904167125      
26400                    43.980201303164165       123930710                65.70792915165516        17.179375000000054       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.504295756              0.05                     1.2424481643570795       2e-05                    0.4224402387626469       4e-06                    0.146484375              0.5352071                0.75300163               0.42354167474282756      1.0                      0.991237331081081        1e-05                    981089                   0.3633242684441644       0.574585585980802        0.7343837060034275       0.3734124507755041       0.00867337829156502      
26600                    44.35556930316819        124894644                65.23740613885246        17.267708333333374       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.500440232              0.05                     0.9133548853722843       2e-05                    0.4218875446699952       4e-06                    0.15974506578947367      0.39647886               0.87242323               0.422589669356475        1.0                      0.9910261824324325       1e-05                    988716                   0.36344922555459513      0.5748959876395561       0.7756338901817799       0.3843864183872938       0.008587261057786039     
26800                    44.73444911857446        125861996                65.10393292459918        17.286562500000045       0.3983491570945514       1.5165216094516023       0.0                      1.0                      0.49657142800000004      0.05                     8.419632502880535        2e-05                    0.4247495476156473       4e-06                    0.20579769736842105      0.09649631               1.8891281                0.42476867688329595      1.0                      0.9893092105263158       1e-05                    996375                   0.36409938492273025      0.573211481696681        0.8011414706707001       0.375823050737381        0.00871149484852427      
