Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
13400                    20.638356017801495       66385296                 159.67584106063123       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.7344965999999999       0.05                     4.569517199654837        2e-05                    0.4261386153363698       4e-06                    0.10758023648648649      0.47650993               4.2426                   0.5403658054970406       0.9348606418918919       0.9927153716216216       1e-05                    525134                   0.419145447176856        0.33001958518414887      1.1095762625336647       0.18391800206154585      0.007029547381239968     
13600                    21.229341028928758       68310241                 166.18771561131268       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.726799328              0.05                     3.6109867270453835       2e-05                    0.42344402419403193      4e-06                    0.11220703125            0.26532805               2.255099                 0.5413379216495948       0.9471914556962024       0.9909018987341771       1e-05                    540268                   0.4206238336200956       0.3240733810617954       1.1147750616073608       0.18087628204375505      0.007066179727074465     
13800                    21.803036718236076       70237977                 160.1603807810989        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.7190865040000001       0.05                     4.768304883943577        2e-05                    0.42628821402199957      4e-06                    0.11677631578947369      -0.031397223             0.77395195               0.5401083074117963       0.9464432565789473       0.9885896381578947       1e-05                    555421                   0.4205584463320281       0.32500916562582316      1.1152027398347855       0.18296936713159084      0.007081096403692898     
14000                    22.379764215151468       72163410                 158.31704651937162       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.711385336              0.05                     3.213530004294099        2e-05                    0.42657253611832857      4e-06                    0.1396998355263158       0.11807587               0.95328647               0.5420484109358354       0.9314123376623377       0.988484172077922        1e-05                    570571                   0.4193807267523431       0.33003008210813845      1.129121094942093        0.19357215892523527      0.007166515648752064     
14200                    22.966149979829787       74088019                 161.7000011345381        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.7036868399999999       0.05                     2.6585446813658464       2e-05                    0.4286569665725294       4e-06                    0.11595394736842105      0.4190995                0.8850559                0.5380289585559399       0.9356229707792207       0.9918323863636364       1e-05                    585708                   0.4184709028764204       0.33265690679674026      1.1088677942752838       0.19562951382249594      0.0069997190655051895    
14400                    23.542813472681576       76023355                 161.38042835808938       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.695946388              0.05                     1.059320467022749        2e-05                    0.4339032754158744       4e-06                    0.13000801282051283      0.07054149               0.8564166                0.5405417650173872       0.9085036057692308       0.9907351762820513       1e-05                    600924                   0.41951234524066633      0.32852393847245437      1.107864148914814        0.18497775681316853      0.006941960694698187     
14600                    24.1144680235121         77954557                 172.627325302498         0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.6882214120000001       0.05                     1.5127358557656407       2e-05                    0.4270689544530633       4e-06                    0.10446714743589744      0.19337726               0.77618355               0.5403876824256701       0.9030448717948718       0.9893329326923077       1e-05                    616111                   0.41982413560916215      0.32810546190310746      1.127986803650856        0.18714965227991343      0.006926625871505493     
14800                    24.685573442114723       79885281                 168.120495601838         0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.680498064              0.05                     5.836630639715645        2e-05                    0.4216600473826895       4e-06                    0.09735576923076925      -0.050786372             2.1086218                0.5439268458973278       0.9081270292207793       0.9880275974025974       1e-05                    631293                   0.42182965402479294      0.3195403055711226       1.131926141679287        0.19099774863570929      0.006903311552165391     
15000                    25.28505678024557        81816195                 176.24081208085204       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.6727744                0.05                     2.6785588065424983       2e-05                    0.42033711331299484      4e-06                    0.10767227564102563      0.06919709               0.86402977               0.5440781611900825       0.8746448863636365       0.9901582792207793       1e-05                    646475                   0.4210010627647499       0.3230685522029926       1.1105228289961815       0.18557090125977993      0.006805834735368753     
15200                    25.875581591990258       83750291                 163.04627406637297       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.665037648              0.05                     3.7488625259383728       2e-05                    0.4324796558847945       4e-06                    0.13517680921052633      -2.388093                8.246699                 0.5416213775935926       0.8886204769736843       0.9872018914473684       1e-05                    661686                   0.42216768390253967      0.31791028850956965      1.1297719478607178       0.1871350584551692       0.006803759030605617     
15400                    26.479361077215938       85696098                 171.1837475451351        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.657254904              0.05                     1.7548553945783238       2e-05                    0.429190225732059        4e-06                    0.1296073717948718       -0.07874296              0.85426515               0.544834700497714        0.8693181818181819       0.9915787337662338       1e-05                    676990                   0.4197311865818965       0.32844085507578663      1.11416807025671         0.19186034239828587      0.006796837143309704     
15600                    27.052533740136358       87635997                 167.90122543763758       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.649495512              0.05                     1.4429551874024744       2e-05                    0.4273039009183263       4e-06                    0.10066105769230768      0.26485255               0.8158539                0.5459797046123407       0.8856169871794872       0.985927483974359        1e-05                    692249                   0.4249054193496704       0.3069574298002781       1.142203576862812        0.18057141173630953      0.006747209538634006     
15800                    27.626145086752043       89579247                 173.06030886427428       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.64172192               0.05                     2.3835492131275764       2e-05                    0.4244763879105449       4e-06                    0.1235608552631579       -0.12370849              0.7608689                0.5431465318328457       0.9105674342105263       0.9834498355263157       1e-05                    707525                   0.423384439004095        0.3138412754786642       1.135739415884018        0.18923742789775133      0.006777456471402394     
16000                    28.18610658744971        91519988                 175.22287478260853       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.633958712              0.05                     2.0115021849908916       2e-05                    0.4285118318358927       4e-06                    0.10094572368421054      -2.1212564               5.6367292                0.5462586095458583       0.8828125                0.9857113486842105       1e-05                    722783                   0.4238261204016836       0.31263279287438644      1.1430751159787178       0.1939868275076151       0.006770693402933447     
16200                    28.736206171909966       93462615                 167.91034330064372       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.626188572              0.05                     3.7604768534358115       2e-05                    0.42452088124954546      4e-06                    0.11438301282051282      0.54271954               1.2320547                0.5469590688680673       0.8764204545454546       0.9848315746753247       1e-05                    738059                   0.4242252312697373       0.31089745249067036      1.1297231689095497       0.18266855459660292      0.006761276102685309     
16400                    29.303169592618943       95408764                 170.77018632012334       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.618403064              0.05                     3.4447206505451744       2e-05                    0.421713689636243        4e-06                    0.10125411184210525      0.37340698               0.7727139                0.5479816595713298       0.8961458333333334       0.98296875               1e-05                    753364                   0.42570992469787594      0.30482895374298097      1.141009509563446        0.1911949710920453       0.006786899268627166     
16600                    29.872520694798894       97360302                 173.37588800447736       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.610598316              0.05                     0.8341344486122044       2e-05                    0.4291810742937602       4e-06                    0.11378205128205128      -0.06957775              0.69797975               0.5480454793343177       0.8595252403846154       0.9880809294871795       1e-05                    768707                   0.4237874593490209       0.31224748721489537      1.1311642155051231       0.18533953558653593      0.006711701934154217     
16800                    30.463464155660734       99306312                 169.60502091204972       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.602814532              0.05                     5.227067151918817        2e-05                    0.4261162559239146       4e-06                    0.11478365384615385      0.3828289                2.4731858                0.5505303969750037       0.8777043269230769       0.978916266025641        1e-05                    784011                   0.4273090331982344       0.29967175080226016      1.1487302854657173       0.18906989227980375      0.006591828922048593     
17000                    31.058785455293126       101255387                162.9825538358158        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.5950154320000001       0.05                     5.387020223786601        2e-05                    0.43687630276120193      4e-06                    0.14041385135135134      0.2740063                3.0961082                0.5476642340829928       0.8344392123287672       0.9852846746575342       1e-05                    799343                   0.4246900783826227       0.3086341031610149       1.1437468156218529       0.1931423470377922       0.006478302793143547     
17200                    31.656838156249787       103203051                170.37546388328832       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.587225268              0.05                     2.5510360924401194       2e-05                    0.4300535247736686       4e-06                    0.11750422297297297      0.6497444                1.8907174                0.5494249640284358       0.8484480574324325       0.9867504222972973       1e-05                    814654                   0.42533133319906286      0.3056827010335149       1.1379010453820229       0.18700808193534613      0.006598282529896981     
17400                    32.24812906086445        105148304                172.9625216354932        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.5794465360000001       0.05                     1.800619975926402        2e-05                    0.4188560376373621       4e-06                    0.09955929487179488      0.17589414               1.8012348                0.544845428222265        0.8707932692307692       0.985526842948718        1e-05                    829951                   0.42616944129650414      0.30256990438852555      1.149854801595211        0.18670846708118916      0.006579180128681354     
17600                    32.85830408533414        107103255                164.3600607770408        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.571623504              0.05                     3.5196722594296768       2e-05                    0.42706743726092905      4e-06                    0.1125217013888889       0.1538408                1.0613937                0.5465992788473766       0.8627387152777777       0.9847547743055556       1e-05                    845325                   0.42486639817555744      0.30863072805934477      1.142087273299694        0.18266987055540085      0.006573405142666565     
17800                    33.472498709294534       109056027                168.03758865797204       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.56381684               0.05                     2.5551203730516137       2e-05                    0.42157239373773336      4e-06                    0.11025390625            0.33337644               1.4271638                0.552411425113678        0.836474609375           0.983837890625           1e-05                    860678                   0.42727171182632445      0.29774346649646755      1.155229814350605        0.18866344075649977      0.006509200483560563     
18000                    34.07200671672821        110997835                171.280345842747         0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.556046856              0.05                     5.492075824350314        2e-05                    0.42430932523290577      4e-06                    0.099609375              -3.5556946               10.160209                0.5507496452331543       0.82421875               0.9854166666666666       1e-05                    875941                   0.42727230707804364      0.2981300354003906       1.1513917595148087       0.1865524724125862       0.006414898286263148     
18200                    34.66649995075332        112939241                176.45658884514003       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.548281392              0.05                     1.745426318534699        2e-05                    0.4235877145915047       4e-06                    0.11492598684210525      0.048075516              1.1395142                0.5501528072357178       0.81546875               0.9852083333333334       1e-05                    891201                   0.4264346075057983       0.30123574574788414      1.1602167263627052       0.18995453603565693      0.0063996307800213495    
18400                    35.27902571777503        114890866                172.91909372791025       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.5404770720000001       0.05                     2.659680310531985        2e-05                    0.41825853812042624      4e-06                    0.10126953125            -0.1983612               1.3263558                0.5539386421442032       0.8099609375000001       0.983642578125           1e-05                    906557                   0.4287072151899338       0.2926458954811096       1.1547634303569794       0.18326826393604279      0.006320301303640008     
18600                    35.84110145681434        116842068                166.8648118686902        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.532669312              0.05                     4.266319121435486        2e-05                    0.4292227920597872       4e-06                    0.09279983108108109      -0.031313606             1.1600288                0.5525605001965085       0.8005173141891891       0.9875422297297297       1e-05                    921900                   0.4278475545548104       0.29551666330646825      1.1561821550130844       0.18168038967996836      0.006264228046544501     
18800                    36.39089391847452        118789027                176.2338338816692        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.524882676              0.05                     0.792058373286732        2e-05                    0.4303045338509899       4e-06                    0.08110608552631579      -0.03921581              0.7047663                0.5549451677422774       0.7916837993421053       0.9827302631578947       1e-05                    937207                   0.42913300112674113      0.29067282143392065      1.1673245206475258       0.18268890585750341      0.0063562187072085715    
19000                    36.92721611506409        120738021                175.0250531596087        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.517087596              0.05                     2.21198617028168         2e-05                    0.42650669388090945      4e-06                    0.1226963141025641       -0.049045417             1.8948658                0.5521866052578658       0.796474358974359        0.9855769230769231       1e-05                    952535                   0.4269565068758451       0.3010044556397658       1.1573770195245743       0.179124285466969        0.006310995333851913     
19200                    37.44901951717006        122683808                172.38958764638795       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.509303832              0.05                     4.885628778033722        2e-05                    0.4243109667769227       4e-06                    0.09234775641025642      -0.067344345             0.729106                 0.5573138354660628       0.8520698051948052       0.9742288961038962       1e-05                    967837                   0.43350192169090374      0.27370636494128736      1.1925537809729576       0.18228466995060444      0.006103150353029177     
19400                    37.99448812716537        124634793                177.7142200156137        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.501501372              0.05                     4.432483638811391        2e-05                    0.4200812296476215       4e-06                    0.10546875               -0.05230238              0.7891447                0.5532546579837799       0.8462402343750001       0.97802734375            1e-05                    983180                   0.4312074512243271       0.2824388638138771       1.1768165603280067       0.17982220090925694      0.006153865554369985     
19600                    38.532277746068104       126583374                163.57852716982484       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.49370544000000005      0.05                     1.5410708024558661       2e-05                    0.42931442286231014      4e-06                    0.07905016447368421      0.10786745               1.9643301                0.5599398086597394       0.8174715909090909       0.9703226461038961       1e-05                    998501                   0.4347412121760381       0.2686483070447847       1.1962697058916092       0.18201046716421843      0.006128846800753048     
19800                    39.08126875188616        128538036                179.71372431034837       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.48588745199999994      0.05                     2.6012437401387167       2e-05                    0.4226585521529882       4e-06                    0.06850961538461539      0.07128555               1.0548449                0.5604846263543154       0.7868589743589743       0.9701522435897436       1e-05                    1013881                  0.43418624462225497      0.2715642054875692       1.207731194794178        0.18245134875178337      0.006171117441203349     
20000                    39.65454805188709        130485556                176.6486256431093        0.5619270833333324       0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.478098304              0.05                     2.8516246776678598       2e-05                    0.42634636322036384      4e-06                    0.11699218750000001      0.061176542              1.7766875                0.5574031293392181       0.7914550781249999       0.97734375               1e-05                    1029196                  0.43235615491867063      0.27803062796592715      1.1864990666508675       0.17731853667646646      0.006293062842451036     
20200                    40.201220790876285       132441099                177.46046723540712       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.47027527999999996      0.05                     0.9337996871401675       2e-05                    0.4172323194738382       4e-06                    0.10767227564102563      0.17132351               0.77305925               0.5612627481802915       0.7782451923076923       0.9826722756410257       1e-05                    1044571                  0.43462356237264776      0.2681533419168912       1.2037950158119202       0.16943677328526974      0.005989684866598019     
20400                    40.7420606269439         134389443                177.49280138541138       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.4624815520000001       0.05                     1.10283751001295         2e-05                    0.42079264632402325      4e-06                    0.11518429487179488      0.030445851              0.8687281                0.5608720872309301       0.8053977272727273       0.9779829545454546       1e-05                    1059886                  0.4351424799337016       0.26620388650274895      1.1996756717562675       0.18134279921650887      0.006037885419927634     
20600                    41.279933538503116       136347893                173.08061071902          0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.45464717600000004      0.05                     1.061641501005445        2e-05                    0.4230629330451944       4e-06                    0.08131167763157895      0.49806166               0.80804634               0.5610189782945734       0.8277652138157895       0.9683388157894737       1e-05                    1075281                  0.43720730982328715      0.2590436841312208       1.215890847146511        0.17771220672875643      0.005977825139110026     
20800                    41.81179591125912        138302763                179.7745395575046        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.446829344              0.05                     3.2087978021241725       2e-05                    0.4246893300442025       4e-06                    0.0830078125             -0.06757111              1.2037665                0.5602385816694815       0.7567741297468354       0.9767602848101267       1e-05                    1090653                  0.43324614476554         0.2764042374453967       1.198298379778862        0.1849634274840355       0.006079277565962151     
21000                    42.34439702245924        140258448                166.2349406951978        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.4390041840000001       0.05                     4.009317960445392        2e-05                    0.4274674097478792       4e-06                    0.09881756756756757      -0.2306446               0.9924723                0.5671165370941162       0.7707291666666667       0.9821875                1e-05                    1106030                  0.43599400838216146      0.26497910181681317      1.2130235359072685       0.17308181431144476      0.006002170890569687     
21200                    42.87177497287591        142210915                184.88186488350675       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.431194972              0.05                     0.48324761782944403      2e-05                    0.423279233227827        4e-06                    0.0795641447368421       0.16273966               0.70407784               0.5630470043734501       0.7483552631578947       0.9853515625             1e-05                    1121383                  0.43408854384171336      0.27115520521214137      1.2004933804273605       0.1728313686326146       0.005876337790763692     
21400                    43.45284234033691        144161383                177.78438379874274       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.42339397600000006      0.05                     4.648532124904868        2e-05                    0.42132037741920125      4e-06                    0.09835737179487179      0.15671635               0.94754803               0.5617215236028036       0.7899138621794872       0.9772636217948718       1e-05                    1136719                  0.43658585426134944      0.26078499738986677      1.2119536027312279       0.16964936070144176      0.005943085831136275     
21600                    43.98820510089397        146117043                187.59324336806833       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.415571132              0.05                     1.4177089316937597       2e-05                    0.42030959693380654      4e-06                    0.08513621794871795      -0.038852345             0.89959425               0.5598346536809748       0.751268262987013        0.9787439123376623       1e-05                    1152095                  0.43543369119817565      0.2648237974612744       1.2095796838402748       0.17922852654010057      0.005975709357238435     
21800                    44.61184469011095        148067970                173.41099216282961       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.40776716               0.05                     1.5334445085639181       2e-05                    0.4177378461194726       4e-06                    0.09885817307692307      -0.25240827              1.2097814                0.5480809954853801       0.7573051948051948       0.9877739448051948       1e-05                    1167433                  0.42813276934933353      0.2941605889952028       1.1648641005158424       0.17960389889776707      0.006028399500366929     
22000                    45.154209650423795       150024982                176.48406699115037       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.39993940800000005      0.05                     1.6148243525710244       2e-05                    0.4185204867942211       4e-06                    0.10356570512820512      -0.0066454187            0.95072246               0.5635280082752179       0.7473112824675325       0.9826501623376623       1e-05                    1182826                  0.43753627678016566      0.2564155018174803       1.205542653799057        0.1660933019593358       0.0057683083918187526    
22200                    45.64698284261757        151969371                189.7633832643514        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.3921612320000001       0.05                     0.8426995809177722       2e-05                    0.421668806578964        4e-06                    0.10927220394736842      -0.027309451             0.6879108                0.5601346775105125       0.7344777960526316       0.9844777960526316       1e-05                    1198113                  0.43458888091539083      0.2681105576063457       1.2127993404865265       0.16692201886326075      0.00586480211074415      
22400                    46.174391643007596       153923871                167.54620556705353       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.38434187200000003      0.05                     1.9022244836480635       2e-05                    0.406345572549145        4e-06                    0.10874155405405406      -0.8171067               5.1611285                0.5596717318443403       0.6925834760273972       0.9853381849315068       1e-05                    1213479                  0.43242914546025946      0.2770150785576807       1.1927844807505608       0.1554644526913762       0.005827088853063649     
22600                    46.690050236450304       155886453                161.53740498920695       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.37649093200000006      0.05                     8.001620808351111        2e-05                    0.4099603500993302       4e-06                    0.11610243055555555      -0.07994455              0.9531874                0.5704699787828658       0.7106662326388888       0.9807942708333333       1e-05                    1228905                  0.43894185456964707      0.2512055436770121       1.2188380435109138       0.1649562194943428       0.005801514230875505     
22800                    47.20570861405796        157843688                182.52702479892258       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.368665036              0.05                     2.0008262030135553       2e-05                    0.4191658306054962       4e-06                    0.12409855769230768      0.24957386               0.7622179                0.5705608740831032       0.8243189102564102       0.9697015224358975       1e-05                    1244289                  0.44211174585880375      0.23816129030325472      1.2722668647766113       0.15998647920787334      0.005985063930543569     
23000                    47.73038763973448        159800188                175.1277874406381        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.36083874800000004      0.05                     2.4904078973564676       2e-05                    0.41771881112781095      4e-06                    0.09865785256410256      0.3019572                2.2152467                0.5646485701585428       0.8084935897435896       0.9835737179487178       1e-05                    1259676                  0.440579035343268        0.24362759559582442      1.2355021312832832       0.15274742152541876      0.0057330620116912406    
23200                    48.251024387015235       161758744                173.909163583959         0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.353005232              0.05                     1.7501419456966687       2e-05                    0.4231844980502501       4e-06                    0.094921875              0.95683515               5.0284867                0.5622200120853473       0.7081190664556962       0.9856606012658228       1e-05                    1275072                  0.43530236014836954      0.26683477963073343      1.2060070112347603       0.1626289477571845       0.00583015556765508      
23400                    48.77594238678614        163716032                169.6295193952326        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.34517244               0.05                     4.083403791986509        2e-05                    0.40458897188202375      4e-06                    0.11859809027777778      -0.13470295              0.66798645               0.5703785452577803       0.6572265625             0.9891493055555556       1e-05                    1290468                  0.4372802923123042       0.25783857703208923      1.2238760143518448       0.15455960761755705      0.005643115378916264     
23600                    49.30004994975196        165672224                178.33071023008398       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.337350804              0.05                     2.6266888694431727       2e-05                    0.4147935950746521       4e-06                    0.09114583333333333      -0.5735524               5.222871                 0.5649539843583717       0.7803986378205128       0.9889322916666667       1e-05                    1305846                  0.4397773467577421       0.2462027852351849       1.221285618841648        0.15195332560688257      0.0055649722329317       
23800                    49.83044037805663        167630281                174.33367141229886       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.32951826400000006      0.05                     0.7738751623098954       2e-05                    0.4136765876020759       4e-06                    0.1310096153846154       0.12067989               0.8663471                0.5622339217693775       0.6932325487012987       0.9880275974025974       1e-05                    1321239                  0.4353359426770892       0.2670069112406148       1.2007943838834763       0.1534356139600277       0.005572812365634101     
24000                    50.36160147368908        169592833                176.38531577541855       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.32166726               0.05                     2.550856313790734        2e-05                    0.40983294683361526      4e-06                    0.119140625              -0.4151898               0.7580903                0.5638750728807952       0.6575349506578947       0.985094572368421        1e-05                    1336672                  0.43655377940127726      0.2616681127171767       1.2173615843057632       0.14929462037980556      0.0055082790112417       
24200                    50.88632003684839        171547744                175.06854779944368       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.313847968              0.05                     0.9913744017310244       2e-05                    0.41354933954579265      4e-06                    0.09590871710526316      -0.077213794             1.1933451                0.5608974989358481       0.6557426948051948       0.9865564123376623       1e-05                    1352045                  0.4330933930037858       0.2748465150981754       1.1973123103380203       0.1623094454407692       0.005672331802643739     
24400                    51.406986874871784       173506076                180.73691357137827       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.3060147                0.05                     2.979648907567398        2e-05                    0.4258543576519841       4e-06                    0.11708733974358974      -0.17099586              0.5729295                0.5684989861079625       0.6424005681818181       0.9878754058441559       1e-05                    1367443                  0.43734578652815387      0.25765035523996727      1.221390850841999        0.15517937950789928      0.0055199937967510965    
24600                    51.93199158191681        175460687                173.57585415958243       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.298196408              0.05                     1.1571813677079401       2e-05                    0.4177426983339664       4e-06                    0.1219951923076923       0.123907164              2.1859298                0.5720020052674528       0.7475649350649352       0.9809253246753247       1e-05                    1382811                  0.4432184479453347       0.2329458369837179       1.2660227492451668       0.15041300654411316      0.005564208710929016     
24800                    52.497993234329755       177417687                185.78861847103826       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.29036818000000003      0.05                     2.0075111856291956       2e-05                    0.4067962088279034       4e-06                    0.10217927631578946      -0.09676667              1.2978083                0.5666824068341937       0.7256493506493507       0.9835125811688312       1e-05                    1398205                  0.4413374523063759       0.24127597003788143      1.2302582785487175       0.155374463647604        0.005456925067421678     
25000                    53.04655877967676        179376973                181.99160125957545       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.282532652              0.05                     3.536244535644073        2e-05                    0.40398037610575555      4e-06                    0.11923828125            -0.12096376              2.7498853                0.5801045060157776       0.71142578125            0.9490234375             1e-05                    1413617                  0.44927879571914675      0.21402093172073366      1.2836408764123917       0.15723156742751598      0.005146776442416012     
25200                    53.583661096029815       181335542                168.2492137189571        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.27469622400000004      0.05                     2.6189935500243386       2e-05                    0.40678522934352884      4e-06                    0.11348684210526316      0.3795742                0.7394747                0.5711596934000651       0.6861458333333333       0.9667187500000001       1e-05                    1429019                  0.44255968093872067      0.23761799812316894      1.2492674738168716       0.15913189947605133      0.005438312937815984     
25400                    54.1357115164068         183293495                177.3218712122131        0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.266865252              0.05                     1.7024580023000733       2e-05                    0.41090036811641395      4e-06                    0.1102764423076923       0.14314862               2.0214581                0.5698514542022308       0.6271814123376624       0.9853388798701299       1e-05                    1444417                  0.44075484090037165      0.24546811332950347      1.2297077253460884       0.1393459034152329       0.005232037976384163     
25600                    54.68137364493476        185246477                184.5656150493372        0.5616666666666658       0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.259053152              0.05                     0.46617405543414253      2e-05                    0.4192398071575623       4e-06                    0.1266025641025641       0.13842587               1.2657802                0.5744409251522709       0.7533482142857143       0.9857954545454545       1e-05                    1459770                  0.44441379509962997      0.22789240967143665      1.2767573595046997       0.14351132325828075      0.005478643437291121     
25800                    55.20677782283889        187205529                177.38309019143597       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.25121646799999997      0.05                     1.478791366453822        2e-05                    0.40375354533132757      4e-06                    0.10886101973684212      -0.32168236              0.6451335                0.5649635321215579       0.7748252467105263       0.979749177631579        1e-05                    1475166                  0.44294865821537216      0.23499150182071488      1.2462234869599342       0.14777998812496662      0.005141283507998052     
26000                    55.722775145173074       189163422                175.80406611977153       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.24338495599999999      0.05                     2.095130044868902        2e-05                    0.41403179297125653      4e-06                    0.11708470394736842      -0.16526023              0.8516461                0.5805031845444127       0.6092208059210527       0.966282894736842        1e-05                    1490567                  0.44675114280299133      0.22242300133956106      1.2815545499324799       0.14191104006022215      0.005235784956695218     
26200                    56.2596914656957         191119109                174.02104910670758       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.23556062000000005      0.05                     5.618492139679557        2e-05                    0.4068700739157361       4e-06                    0.17366976351351354      -0.15021433              0.8822162                0.5673796281422654       0.7086900684931507       0.9753317636986302       1e-05                    1505951                  0.4424005959131946       0.23747424393484037      1.2331859767436981       0.17075571697205305      0.005080842936079796     
26400                    56.772323867811096       193079302                177.41497973734505       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.22772244400000005      0.05                     2.731919993336002        2e-05                    0.40364223904907703      4e-06                    0.12560096153846154      0.36764684               0.75260764               0.56895444332025         0.7862079326923077       0.9724559294871795       1e-05                    1521367                  0.4466393146759424       0.2204584525181697       1.2909973934292793       0.13780798856168985      0.005067209999721784     
26600                    57.299389873345696       195042082                167.25662559908227       0.0                      0.055495142440862344     1.0580332397560348       0.0                      1.0                      0.21986975600000003      0.05                     6.561652900700114        2e-05                    0.39976034918799996      4e-06                    0.11790707236842105      0.13646531               1.5431863                0.5633954620361328       0.7439583333333333       0.97359375               1e-05                    1536789                  0.44297724405924477      0.23463007767995198      1.2406136617064476       0.16926792450249195      0.005090449824929237     
